499,99594	305
500,31149	324
500,62708	316
500,94263	303
501,25821	319
501,57376	309
501,88934	306
502,2049	321
502,52048	319
502,83606	309
503,15164	307
503,46722	313
503,78278	318
504,09836	327
504,41397	315
504,72955	305
505,04514	320
505,36072	321
505,6763	314
505,99191	318
506,3075	315
506,62311	316
506,93869	319
507,2543	326
507,56989	320
507,8855	323
508,20111	321
508,51672	323
508,83234	309
509,14792	316
509,46353	324
509,77914	321
510,09479	335
510,4104	326
510,72601	331
511,04163	315
511,35727	322
511,67288	317
511,98849	329
512,30414	322
512,61975	323
512,93542	315
513,25104	316
513,56665	332
513,88232	321
514,19794	301
514,51361	323
514,82922	332
515,1449	313
515,46051	325
515,77618	308
516,0918	304
516,40747	332
516,72314	327
517,03876	311
517,35443	325
517,6701	323
517,98572	325
518,30139	319
518,61707	321
518,93274	328
519,24841	320
519,56409	318
519,87976	316
520,19543	314
520,51111	322
520,82678	326
521,14246	313
521,45813	319
521,7738	321
522,08948	322
522,40515	317
522,72083	322
523,0365	337
523,35223	323
523,66791	324
523,98358	327
524,29926	323
524,61499	319
524,93066	333
525,2464	319
525,56207	320
525,87775	325
526,19348	323
526,50916	320
526,82489	315
527,14063	332
527,4563	329
527,77203	317
528,08771	331
528,40344	327
528,71918	322
529,03485	324
529,35059	331
529,66632	335
529,98206	322
530,29779	319
530,61346	323
530,9292	324
531,24493	324
531,56067	318
531,8764	323
532,19214	322
532,50787	317
532,82361	327
533,13934	335
533,45508	321
533,77081	316
534,08655	325
534,40234	332
534,71808	320
535,03381	321
535,34955	323
535,66534	323
535,98108	333
536,29681	331
536,61255	324
536,92834	328
537,24408	334
537,55988	327
537,87561	333
538,19141	319
538,50714	335
538,82294	331
539,13867	339
539,45447	326
539,7702	330
540,086	333
540,40179	330
540,71753	334
541,03333	326
541,34912	335
541,66486	326
541,98065	324
542,29645	326
542,61224	339
542,92804	321
543,24384	340
543,55957	331
543,87537	344
544,19116	326
544,50696	323
544,82275	323
545,13855	346
545,45435	331
545,77014	316
546,08594	355
546,40179	328
546,71759	352
547,03339	331
547,34918	328
547,66498	328
547,98083	333
548,29663	323
548,61243	327
548,92822	325
549,24408	322
549,55988	324
549,87573	329
550,19153	334
550,50732	327
550,82318	328
551,13898	325
551,45483	341
551,77063	329
552,08649	346
552,40228	330
552,71814	342
553,034	330
553,34979	325
553,66565	332
553,98151	337
554,2973	325
554,61316	338
554,92902	331
555,24487	337
555,56073	338
555,87653	323
556,19238	324
556,50824	337
556,8241	340
557,13995	349
557,45581	335
557,77167	333
558,08752	332
558,40338	334
558,71924	347
559,0351	337
559,35095	344
559,66681	334
559,98267	349
560,29858	338
560,61444	333
560,9303	345
561,24615	329
561,56201	341
561,87793	339
562,19379	348
562,50964	335
562,82556	334
563,14142	343
563,45728	338
563,77319	336
564,08905	336
564,40497	343
564,72083	336
565,03674	333
565,3526	335
565,66852	354
565,98438	336
566,30029	347
566,61615	328
566,93207	335
567,24799	337
567,56384	327
567,87976	348
568,19568	344
568,5116	349
568,82745	346
569,14337	338
569,45929	344
569,77521	350
570,09113	328
570,40698	347
570,7229	343
571,03882	329
571,35474	340
571,67065	337
571,98657	330
572,30249	343
572,61841	341
572,93433	333
573,25024	338
573,56616	337
573,88208	331
574,19806	335
574,51398	335
574,8299	341
575,14581	346
575,46173	337
575,77765	331
576,09363	324
576,40955	350
576,72546	334
577,04144	349
577,35736	326
577,67328	326
577,98926	347
578,30518	332
578,62115	329
578,93707	335
579,25299	337
579,56897	333
579,88489	321
580,20087	345
580,51678	338
580,83276	339
581,14874	323
581,46466	340
581,78064	339
582,09656	339
582,41254	320
582,72852	329
583,04449	328
583,36041	341
583,67639	334
583,99237	352
584,30835	342
584,62427	331
584,94025	339
585,25623	341
585,5722	349
585,88818	327
586,20416	347
586,52014	338
586,83612	350
587,15204	348
587,46802	341
587,784	332
588,09998	359
588,41602	341
588,73199	340
589,04797	347
589,36395	355
589,67993	327
589,99591	334
590,31189	330
590,62787	336
590,94391	331
591,25989	339
591,57587	339
591,89185	333
592,20789	339
592,52386	347
592,83984	325
593,15582	336
593,47186	334
593,78784	351
594,10388	330
594,41986	346
594,73584	342
595,05188	352
595,36786	332
595,6839	355
595,99988	346
596,31592	335
596,6319	331
596,94794	330
597,26392	349
597,57996	340
597,896	346
598,21198	326
598,52802	338
598,84406	351
599,16003	341
599,47607	327
599,79211	349
600,10809	355
600,42413	326
600,74017	342
601,05621	335
601,37219	352
601,68823	340
602,00427	327
602,32031	347
602,63635	335
602,95239	348
603,26843	326
603,58447	348
603,90051	339
604,21655	335
604,53253	329
604,84857	335
605,16467	347
605,48071	331
605,79675	334
606,11279	335
606,42883	336
606,74487	332
607,06091	334
607,37695	341
607,69299	342
608,00903	340
608,32513	341
608,64117	339
608,95721	337
609,27325	329
609,58936	345
609,9054	319
610,22144	336
610,53748	341
610,85358	338
611,16962	345
611,48566	327
611,80176	353
612,1178	348
612,4339	337
612,74994	336
613,06604	332
613,38208	334
613,69812	339
614,01422	345
614,33026	341
614,64636	327
614,96246	352
615,2785	335
615,5946	337
615,91064	338
616,22675	339
616,54279	348
616,85889	331
617,17499	337
617,49103	328
617,80713	327
618,12323	323
618,43933	345
618,75537	328
619,07147	341
619,38757	330
619,70367	330
620,01971	331
620,33582	345
620,65192	329
620,96802	318
621,28412	331
621,60022	340
621,91626	327
622,23236	323
622,54846	330
622,86456	342
623,18066	328
623,49677	326
623,81287	325
624,12897	326
624,44507	335
624,76117	326
625,07727	333
625,39337	336
625,70947	330
626,02557	329
626,34174	347
626,65784	329
626,97394	328
627,29004	349
627,60614	336
627,92224	330
628,23834	328
628,5545	320
628,87061	330
629,18671	338
629,50281	323
629,81897	327
630,13507	333
630,45117	331
630,76733	330
631,08344	335
631,39954	330
631,7157	317
632,0318	330
632,3479	321
632,66406	341
632,98016	326
633,29626	336
633,61243	330
633,92853	326
634,24469	328
634,56079	320
634,87695	328
635,19305	326
635,50922	328
635,82532	338
636,14148	332
636,45758	328
636,77374	322
637,0899	323
637,40601	333
637,72217	332
638,03827	314
638,35443	327
638,67059	338
638,98669	336
639,30286	321
639,61902	321
639,93518	326
640,25128	329
640,56744	330
640,88361	332
641,19977	324
641,51587	332
641,83203	320
642,14819	325
642,46436	324
642,78052	333
643,09662	322
643,41278	329
643,72894	324
644,0451	332
644,36127	327
644,67743	316
644,99359	324
645,30975	321
645,62592	326
645,94202	329
646,25818	333
646,57434	312
646,8905	329
647,20667	335
647,52283	316
647,83899	321
648,15521	331
648,47137	323
648,78754	328
649,1037	329
649,41986	321
649,73602	332
650,05219	328
650,36835	328
650,68451	329
651,00067	331
651,31689	339
651,63306	318
651,94922	324
652,26538	312
652,58154	330
652,89777	310
653,21393	325
653,53009	328
653,84625	325
654,16248	321
654,47864	328
654,7948	324
655,11096	326
655,42719	332
655,74335	335
656,05951	323
656,37573	316
656,69189	330
657,00812	322
657,32428	326
657,64044	323
657,95667	331
658,27283	330
658,58905	325
658,90521	341
659,22137	335
659,5376	325
659,85376	342
660,16998	332
660,48615	324
660,80237	340
661,11853	327
661,43475	315
661,75092	317
662,06714	309
662,38336	320
662,69952	318
663,01575	308
663,33191	321
663,64813	319
663,96436	327
664,28052	325
664,59674	314
664,9129	319
665,22913	323
665,54535	320
665,86151	323
666,17773	321
666,49396	320
666,81012	328
667,12634	319
667,44257	332
667,75879	315
668,07495	316
668,39117	321
668,7074	324
669,02362	321
669,33978	318
669,65601	316
669,97223	317
670,28845	338
670,60468	321
670,9209	305
671,23706	326
671,55328	307
671,86951	328
672,18573	313
672,50195	312
672,81818	313
673,1344	318
673,45062	331
673,76678	319
674,08301	315
674,39923	317
674,71545	324
675,03168	314
675,3479	315
675,66412	320
675,98035	315
676,29657	317
676,61279	317
676,92902	310
677,24524	316
677,56146	314
677,87769	312
678,19391	326
678,51013	317
678,82635	325
679,14258	315
679,4588	311
679,77509	315
680,09131	316
680,40753	315
680,72375	315
681,03998	310
681,3562	313
681,67242	309
681,98865	311
682,30493	320
682,62115	315
682,93738	327
683,2536	320
683,56982	311
683,88605	305
684,20233	317
684,51855	320
684,83478	324
685,151	322
685,46729	313
685,78351	313
686,09973	315
686,41595	326
686,73224	315
687,04846	313
687,36469	307
687,68091	321
687,99719	325
688,31342	324
688,62964	311
688,94592	317
689,26215	326
689,57837	321
689,89465	314
690,21088	316
690,5271	324
690,84338	325
691,15961	306
691,47583	319
691,79211	308
692,10834	314
692,42462	324
692,74084	313
693,05707	317
693,37335	329
693,68958	310
694,00586	322
694,32208	319
694,63837	323
694,95459	317
695,27081	318
695,5871	315
695,90332	325
696,2196	336
696,53583	328
696,85211	332
697,16833	333
697,48462	326
697,80084	326
698,11713	326
698,43335	350
698,74963	332
699,06586	333
699,38214	360
699,69843	357
700,01465	374
700,33093	376
700,64716	396
700,96344	396
701,27966	432
701,59595	454
701,91223	486
702,22845	557
702,54474	585
702,86096	661
703,17725	716
703,49353	763
703,80975	872
704,12604	897
704,44226	940
704,75854	1026
705,07483	1039
705,39105	986
705,70734	1041
706,02362	1017
706,33984	984
706,65613	908
706,97241	868
707,28864	839
707,60492	748
707,9212	795
708,23749	698
708,55371	652
708,87	589
709,18628	626
709,5025	608
709,81879	506
710,13507	511
710,45135	465
710,76758	472
711,08386	454
711,40015	475
711,71643	425
712,03265	446
712,34894	441
712,66522	447
712,98151	431
713,29773	432
713,61401	464
713,9303	465
714,24658	483
714,56287	470
714,87909	479
715,19537	500
715,51166	540
715,82794	551
716,14423	585
716,46045	581
716,77673	633
717,09302	600
717,4093	640
717,72559	704
718,04187	752
718,35809	763
718,67438	850
718,99066	965
719,30695	1043
719,62323	1114
719,93951	1134
720,2558	1152
720,57208	1259
720,88831	1310
721,20459	1503
721,52087	1576
721,83716	1591
722,15344	1614
722,46973	1676
722,78601	1811
723,10229	2034
723,41858	2361
723,7348	2633
724,05109	3015
724,36737	3434
724,68365	3814
724,99994	4431
725,31622	5192
725,63251	6219
725,94879	7251
726,26508	7953
726,58136	9227
726,89764	10354
727,21393	11139
727,53021	12303
727,8465	12973
728,16272	13717
728,479	14419
728,79529	15470
729,11157	15420
729,42786	15921
729,74414	16113
730,06042	15867
730,37671	15854
730,69299	16171
731,00928	15983
731,32556	15885
731,64185	15537
731,95813	15624
732,27441	15156
732,5907	15080
732,90698	15308
733,22327	15100
733,53955	14817
733,85583	14684
734,17212	15289
734,4884	14984
734,80469	15282
735,12097	14984
735,43726	15340
735,75354	15129
736,06982	15320
736,38611	15287
736,70239	15156
737,01868	14966
737,33496	14900
737,65125	14575
737,96753	14555
738,28381	14406
738,6001	14016
738,91638	13886
739,23267	13892
739,54895	13568
739,86523	13058
740,18152	12628
740,4978	12186
740,81409	11935
741,13037	11652
741,44666	11290
741,76294	11170
742,07922	10573
742,39557	10424
742,71185	10168
743,02814	9957
743,34442	9721
743,66071	9259
743,97699	9069
744,29327	8736
744,60956	8703
744,92584	8197
745,24213	8184
745,55841	7905
745,87469	7768
