693,1496	316
693,22406	314
693,29852	311
693,37299	316
693,44745	314
693,52191	312
693,59637	310
693,67084	314
693,7453	308
693,81976	308
693,89417	304
693,96863	316
694,04309	306
694,11755	300
694,19202	302
694,26648	307
694,34094	309
694,41541	308
694,48987	306
694,56433	303
694,63879	302
694,71326	302
694,78772	306
694,86218	311
694,93665	309
695,01105	312
695,08551	314
695,15997	309
695,23444	310
695,3089	309
695,38336	310
695,45782	315
695,53229	309
695,60675	314
695,68115	304
695,75562	306
695,83008	309
695,90454	324
695,979	308
696,05347	306
696,12787	311
696,20233	298
696,27679	307
696,35126	312
696,42572	312
696,50018	318
696,57458	321
696,64905	314
696,72351	303
696,79797	316
696,87244	305
696,94684	304
697,0213	312
697,09576	306
697,17023	314
697,24463	306
697,31909	318
697,39355	317
697,46802	306
697,54242	308
697,61688	323
697,69135	314
697,76581	317
697,84021	319
697,91467	301
697,98914	305
698,0636	317
698,138	308
698,21246	309
698,28693	308
698,36133	300
698,43579	312
698,51025	316
698,58466	307
698,65912	307
698,73358	318
698,80798	304
698,88245	314
698,95691	314
699,03131	317
699,10577	309
699,18024	308
699,25464	309
699,3291	310
699,40356	299
699,47797	313
699,55243	309
699,62683	311
699,70129	318
699,77576	304
699,85016	320
699,92462	306
699,99902	305
700,07349	324
700,14795	318
700,22235	306
700,29681	305
700,37122	310
700,44568	300
700,52008	310
700,59454	303
700,66901	311
700,74341	306
700,81787	303
700,89227	313
700,96674	315
701,04114	316
701,1156	315
701,19	321
701,26447	315
701,33887	314
701,41333	314
701,48773	305
701,56219	305
701,6366	315
701,71106	324
701,78546	316
701,85986	313
701,93433	316
702,00873	319
702,08319	314
702,15759	312
702,23206	309
702,30646	312
702,38092	315
702,45532	320
702,52972	310
702,60419	314
702,67859	309
702,75305	312
702,82745	312
702,90186	319
702,97632	322
703,05072	304
703,12512	317
703,19958	320
703,27399	310
703,34845	311
703,42285	313
703,49725	319
703,57172	308
703,64612	313
703,72052	324
703,79498	330
703,86938	314
703,94379	317
704,01819	310
704,09265	320
704,16705	310
704,24146	314
704,31592	315
704,39032	318
704,46472	309
704,53912	325
704,61359	313
704,68799	309
704,76239	323
704,83679	326
704,91125	325
704,98566	322
705,06006	325
705,13446	327
705,20892	317
705,28333	311
705,35773	320
705,43213	331
705,50653	330
705,58099	329
705,6554	325
705,7298	324
705,8042	319
705,8786	319
705,953	335
706,02747	312
706,10187	323
706,17627	327
706,25067	326
706,32507	333
706,39948	321
706,47388	315
706,54828	322
706,62274	319
706,69714	331
706,77155	322
706,84595	321
706,92035	350
706,99475	338
707,06915	342
707,14355	325
707,21796	331
707,29236	326
707,36676	341
707,44116	355
707,51556	339
707,58997	336
707,66437	361
707,73877	347
707,81317	344
707,88757	345
707,96198	353
708,03638	349
708,11078	354
708,18518	366
708,25958	368
708,33398	371
708,40839	378
708,48279	362
708,55719	384
708,63159	377
708,70599	385
708,7804	372
708,8548	377
708,9292	396
709,0036	392
709,078	408
709,1524	380
709,22675	400
709,30115	407
709,37555	433
709,44995	402
709,52435	416
709,59875	433
709,67316	426
709,74756	424
709,8219	436
709,8963	454
709,9707	453
710,0451	473
710,11951	475
710,19391	494
710,26825	481
710,34265	492
710,41705	536
710,49146	551
710,56586	526
710,6402	502
710,7146	570
710,789	544
710,8634	540
710,93774	529
711,01215	537
711,08655	559
711,16095	543
711,23529	572
711,30969	595
711,38409	557
711,45844	612
711,53284	603
711,60724	606
711,68164	630
711,75598	624
711,83038	606
711,90479	569
711,97913	630
712,05353	592
712,12787	639
712,20227	645
712,27667	608
712,35101	615
712,42542	597
712,49982	617
712,57416	602
712,64856	600
712,7229	628
712,7973	588
712,8717	593
712,94604	599
713,02045	597
713,09479	618
713,16919	589
713,24353	599
713,31793	603
713,39227	563
713,46667	552
713,54108	581
713,61542	561
713,68982	537
713,76416	567
713,83856	539
713,9129	553
713,9873	541
714,06165	525
714,13599	505
714,21039	531
714,28473	503
714,35913	502
714,43347	500
714,50787	507
714,58221	509
714,65662	472
714,73096	483
714,8053	455
714,8797	485
714,95404	501
715,02844	486
715,10278	475
715,17712	475
715,25153	459
715,32587	424
715,40021	441
715,47461	436
715,54895	465
715,62329	451
715,69769	417
715,77203	426
715,84637	438
715,92078	422
715,99512	419
716,06946	408
716,14386	397
716,2182	412
716,29254	402
716,36688	389
716,44128	424
716,51563	427
716,58997	389
