# Integration time (s): 0.1
# X	Y	Counts
-15.0	-15.0	4619.0
-14.5	-15.0	4308.0
-14.0	-15.0	4480.0
-13.5	-15.0	4504.0
-13.0	-15.0	4357.0
-12.5	-15.0	4591.0
-12.0	-15.0	4482.0
-11.5	-15.0	4658.0
-11.0	-15.0	4729.0
-10.5	-15.0	5028.0
-10.0	-15.0	4907.0
-9.5	-15.0	5358.0
-9.0	-15.0	5090.0
-8.5	-15.0	5064.0
-8.0	-15.0	5415.0
-7.5	-15.0	5429.0
-7.0	-15.0	5574.0
-6.5	-15.0	5722.0
-6.0	-15.0	6049.0
-5.5	-15.0	6265.0
-5.0	-15.0	6325.0
-4.5	-15.0	6764.0
-4.0	-15.0	7214.0
-3.5	-15.0	7177.0
-3.0	-15.0	7503.0
-2.5	-15.0	7729.0
-2.0	-15.0	8066.0
-1.5	-15.0	8149.0
-1.0	-15.0	8219.0
-0.5	-15.0	8597.0
0.0	-15.0	8906.0
0.5	-15.0	9123.0
1.0	-15.0	9749.0
1.5	-15.0	10481.0
2.0	-15.0	10566.0
2.5	-15.0	10705.0
3.0	-15.0	11182.0
3.5	-15.0	11600.0
4.0	-15.0	11870.0
4.5	-15.0	11754.0
5.0	-15.0	11537.0
5.5	-15.0	11438.0
6.0	-15.0	11567.0
6.5	-15.0	11558.0
7.0	-15.0	11632.0
7.5	-15.0	11083.0
8.0	-15.0	11261.0
8.5	-15.0	11461.0
9.0	-15.0	10648.0
9.5	-15.0	10696.0
10.0	-15.0	10583.0
10.5	-15.0	10939.0
11.0	-15.0	10460.0
11.5	-15.0	10610.0
12.0	-15.0	10898.0
12.5	-15.0	10576.0
13.0	-15.0	10642.0
13.5	-15.0	10116.0
14.0	-15.0	10114.0
14.5	-15.0	9481.0
15.0	-15.0	9171.0
15.0	-14.5	10105.0
14.5	-14.5	10662.0
14.0	-14.5	10673.0
13.5	-14.5	11403.0
13.0	-14.5	11335.0
12.5	-14.5	11652.0
12.0	-14.5	11722.0
11.5	-14.5	11496.0
11.0	-14.5	11228.0
10.5	-14.5	11595.0
10.0	-14.5	11597.0
9.5	-14.5	12193.0
9.0	-14.5	11860.0
8.5	-14.5	11690.0
8.0	-14.5	11494.0
7.5	-14.5	11946.0
7.0	-14.5	11967.0
6.5	-14.5	12252.0
6.0	-14.5	12554.0
5.5	-14.5	12858.0
5.0	-14.5	12809.0
4.5	-14.5	12517.0
4.0	-14.5	12142.0
3.5	-14.5	11904.0
3.0	-14.5	11692.0
2.5	-14.5	11315.0
2.0	-14.5	10623.0
1.5	-14.5	10484.0
1.0	-14.5	10528.0
0.5	-14.5	10100.0
0.0	-14.5	9485.0
-0.5	-14.5	8943.0
-1.0	-14.5	8628.0
-1.5	-14.5	8391.0
-2.0	-14.5	8403.0
-2.5	-14.5	8110.0
-3.0	-14.5	7877.0
-3.5	-14.5	7472.0
-4.0	-14.5	7085.0
-4.5	-14.5	6906.0
-5.0	-14.5	6287.0
-5.5	-14.5	6139.0
-6.0	-14.5	6246.0
-6.5	-14.5	6058.0
-7.0	-14.5	5797.0
-7.5	-14.5	5312.0
-8.0	-14.5	5142.0
-8.5	-14.5	5079.0
-9.0	-14.5	5030.0
-9.5	-14.5	5046.0
-10.0	-14.5	4924.0
-10.5	-14.5	4861.0
-11.0	-14.5	4549.0
-11.5	-14.5	4679.0
-12.0	-14.5	4507.0
-12.5	-14.5	4473.0
-13.0	-14.5	4335.0
-13.5	-14.5	4202.0
-14.0	-14.5	4418.0
-14.5	-14.5	4576.0
-15.0	-14.5	4597.0
-15.0	-14.0	4681.0
-14.5	-14.0	4549.0
-14.0	-14.0	4574.0
-13.5	-14.0	4438.0
-13.0	-14.0	4400.0
-12.5	-14.0	4415.0
-12.0	-14.0	4437.0
-11.5	-14.0	4506.0
-11.0	-14.0	4602.0
-10.5	-14.0	4735.0
-10.0	-14.0	4855.0
-9.5	-14.0	5127.0
-9.0	-14.0	4964.0
-8.5	-14.0	5319.0
-8.0	-14.0	5422.0
-7.5	-14.0	5651.0
-7.0	-14.0	5802.0
-6.5	-14.0	6086.0
-6.0	-14.0	6187.0
-5.5	-14.0	6512.0
-5.0	-14.0	6848.0
-4.5	-14.0	6944.0
-4.0	-14.0	7366.0
-3.5	-14.0	7983.0
-3.0	-14.0	8410.0
-2.5	-14.0	8596.0
-2.0	-14.0	8941.0
-1.5	-14.0	9091.0
-1.0	-14.0	9528.0
-0.5	-14.0	9791.0
0.0	-14.0	10474.0
0.5	-14.0	10817.0
1.0	-14.0	11301.0
1.5	-14.0	11473.0
2.0	-14.0	11464.0
2.5	-14.0	12288.0
3.0	-14.0	12557.0
3.5	-14.0	12575.0
4.0	-14.0	12886.0
4.5	-14.0	13407.0
5.0	-14.0	13784.0
5.5	-14.0	13918.0
6.0	-14.0	14172.0
6.5	-14.0	13618.0
7.0	-14.0	13362.0
7.5	-14.0	13133.0
8.0	-14.0	12933.0
8.5	-14.0	12990.0
9.0	-14.0	13471.0
9.5	-14.0	13274.0
10.0	-14.0	13489.0
10.5	-14.0	12932.0
11.0	-14.0	12977.0
11.5	-14.0	12673.0
12.0	-14.0	12610.0
12.5	-14.0	12414.0
13.0	-14.0	12762.0
13.5	-14.0	12921.0
14.0	-14.0	12471.0
14.5	-14.0	11800.0
15.0	-14.0	11153.0
15.0	-13.5	13202.0
14.5	-13.5	13658.0
14.0	-13.5	13872.0
13.5	-13.5	14035.0
13.0	-13.5	14391.0
12.5	-13.5	14226.0
12.0	-13.5	13822.0
11.5	-13.5	13751.0
11.0	-13.5	13950.0
10.5	-13.5	13995.0
10.0	-13.5	14302.0
9.5	-13.5	14779.0
9.0	-13.5	14914.0
8.5	-13.5	14574.0
8.0	-13.5	14668.0
7.5	-13.5	14603.0
7.0	-13.5	14383.0
6.5	-13.5	14489.0
6.0	-13.5	14603.0
5.5	-13.5	14520.0
5.0	-13.5	14462.0
4.5	-13.5	14391.0
4.0	-13.5	14598.0
3.5	-13.5	13985.0
3.0	-13.5	13349.0
2.5	-13.5	13551.0
2.0	-13.5	13033.0
1.5	-13.5	12682.0
1.0	-13.5	12427.0
0.5	-13.5	11827.0
0.0	-13.5	11149.0
-0.5	-13.5	10678.0
-1.0	-13.5	10205.0
-1.5	-13.5	9711.0
-2.0	-13.5	9181.0
-2.5	-13.5	8622.0
-3.0	-13.5	8612.0
-3.5	-13.5	7951.0
-4.0	-13.5	7766.0
-4.5	-13.5	7619.0
-5.0	-13.5	7246.0
-5.5	-13.5	6717.0
-6.0	-13.5	6472.0
-6.5	-13.5	6077.0
-7.0	-13.5	5800.0
-7.5	-13.5	5565.0
-8.0	-13.5	5328.0
-8.5	-13.5	5339.0
-9.0	-13.5	4942.0
-9.5	-13.5	4840.0
-10.0	-13.5	4617.0
-10.5	-13.5	4744.0
-11.0	-13.5	4498.0
-11.5	-13.5	4369.0
-12.0	-13.5	4528.0
-12.5	-13.5	4422.0
-13.0	-13.5	4498.0
-13.5	-13.5	4491.0
-14.0	-13.5	4505.0
-14.5	-13.5	4852.0
-15.0	-13.5	4562.0
-15.0	-13.0	4660.0
-14.5	-13.0	4644.0
-14.0	-13.0	4524.0
-13.5	-13.0	4413.0
-13.0	-13.0	4417.0
-12.5	-13.0	4343.0
-12.0	-13.0	4377.0
-11.5	-13.0	4461.0
-11.0	-13.0	4570.0
-10.5	-13.0	4742.0
-10.0	-13.0	4609.0
-9.5	-13.0	4896.0
-9.0	-13.0	5057.0
-8.5	-13.0	5200.0
-8.0	-13.0	5252.0
-7.5	-13.0	5656.0
-7.0	-13.0	5855.0
-6.5	-13.0	6223.0
-6.0	-13.0	6735.0
-5.5	-13.0	7108.0
-5.0	-13.0	7383.0
-4.5	-13.0	7933.0
-4.0	-13.0	7955.0
-3.5	-13.0	8457.0
-3.0	-13.0	9101.0
-2.5	-13.0	9277.0
-2.0	-13.0	9723.0
-1.5	-13.0	10279.0
-1.0	-13.0	11070.0
-0.5	-13.0	11453.0
0.0	-13.0	12404.0
0.5	-13.0	12351.0
1.0	-13.0	12679.0
1.5	-13.0	13768.0
2.0	-13.0	14131.0
2.5	-13.0	14728.0
3.0	-13.0	14841.0
3.5	-13.0	15654.0
4.0	-13.0	15749.0
4.5	-13.0	16283.0
5.0	-13.0	16623.0
5.5	-13.0	16972.0
6.0	-13.0	16785.0
6.5	-13.0	16989.0
7.0	-13.0	16719.0
7.5	-13.0	16288.0
8.0	-13.0	15688.0
8.5	-13.0	16122.0
9.0	-13.0	16324.0
9.5	-13.0	16628.0
10.0	-13.0	16268.0
10.5	-13.0	16071.0
11.0	-13.0	15786.0
11.5	-13.0	15605.0
12.0	-13.0	15072.0
12.5	-13.0	15686.0
13.0	-13.0	15810.0
13.5	-13.0	15339.0
14.0	-13.0	14942.0
14.5	-13.0	14771.0
15.0	-13.0	14841.0
15.0	-12.5	15906.0
14.5	-12.5	16130.0
14.0	-12.5	16649.0
13.5	-12.5	16549.0
13.0	-12.5	17102.0
12.5	-12.5	17544.0
12.0	-12.5	17737.0
11.5	-12.5	17894.0
11.0	-12.5	17838.0
10.5	-12.5	17624.0
10.0	-12.5	17483.0
9.5	-12.5	17466.0
9.0	-12.5	17799.0
8.5	-12.5	18328.0
8.0	-12.5	18448.0
7.5	-12.5	18419.0
7.0	-12.5	18302.0
6.5	-12.5	18465.0
6.0	-12.5	18720.0
5.5	-12.5	18484.0
5.0	-12.5	18164.0
4.5	-12.5	17221.0
4.0	-12.5	16748.0
3.5	-12.5	16970.0
3.0	-12.5	16690.0
2.5	-12.5	16420.0
2.0	-12.5	15773.0
1.5	-12.5	15162.0
1.0	-12.5	14103.0
0.5	-12.5	13598.0
0.0	-12.5	12654.0
-0.5	-12.5	12131.0
-1.0	-12.5	11413.0
-1.5	-12.5	10941.0
-2.0	-12.5	10274.0
-2.5	-12.5	10273.0
-3.0	-12.5	9800.0
-3.5	-12.5	9066.0
-4.0	-12.5	8674.0
-4.5	-12.5	8266.0
-5.0	-12.5	7833.0
-5.5	-12.5	7439.0
-6.0	-12.5	7013.0
-6.5	-12.5	6450.0
-7.0	-12.5	6059.0
-7.5	-12.5	5593.0
-8.0	-12.5	5575.0
-8.5	-12.5	5246.0
-9.0	-12.5	4877.0
-9.5	-12.5	4619.0
-10.0	-12.5	4658.0
-10.5	-12.5	4532.0
-11.0	-12.5	4484.0
-11.5	-12.5	4330.0
-12.0	-12.5	4220.0
-12.5	-12.5	4320.0
-13.0	-12.5	4351.0
-13.5	-12.5	4363.0
-14.0	-12.5	4670.0
-14.5	-12.5	4994.0
-15.0	-12.5	4705.0
-15.0	-12.0	4860.0
-14.5	-12.0	4699.0
-14.0	-12.0	4668.0
-13.5	-12.0	4686.0
-13.0	-12.0	4421.0
-12.5	-12.0	4336.0
-12.0	-12.0	4300.0
-11.5	-12.0	4362.0
-11.0	-12.0	4411.0
-10.5	-12.0	4557.0
-10.0	-12.0	4777.0
-9.5	-12.0	4978.0
-9.0	-12.0	5197.0
-8.5	-12.0	5402.0
-8.0	-12.0	5391.0
-7.5	-12.0	5702.0
-7.0	-12.0	6060.0
-6.5	-12.0	6575.0
-6.0	-12.0	6790.0
-5.5	-12.0	7522.0
-5.0	-12.0	8062.0
-4.5	-12.0	8237.0
-4.0	-12.0	8703.0
-3.5	-12.0	9537.0
-3.0	-12.0	10261.0
-2.5	-12.0	10968.0
-2.0	-12.0	10968.0
-1.5	-12.0	11642.0
-1.0	-12.0	11910.0
-0.5	-12.0	12206.0
0.0	-12.0	12693.0
0.5	-12.0	13830.0
1.0	-12.0	15239.0
1.5	-12.0	15968.0
2.0	-12.0	16966.0
2.5	-12.0	17570.0
3.0	-12.0	17737.0
3.5	-12.0	18296.0
4.0	-12.0	19179.0
4.5	-12.0	19191.0
5.0	-12.0	19873.0
5.5	-12.0	20189.0
6.0	-12.0	19989.0
6.5	-12.0	20404.0
7.0	-12.0	20189.0
7.5	-12.0	20129.0
8.0	-12.0	20356.0
8.5	-12.0	20535.0
9.0	-12.0	20463.0
9.5	-12.0	19710.0
10.0	-12.0	19748.0
10.5	-12.0	19127.0
11.0	-12.0	19118.0
11.5	-12.0	20265.0
12.0	-12.0	19928.0
12.5	-12.0	19875.0
13.0	-12.0	19407.0
13.5	-12.0	18895.0
14.0	-12.0	18866.0
14.5	-12.0	17925.0
15.0	-12.0	17696.0
15.0	-11.5	20045.0
14.5	-11.5	20919.0
14.0	-11.5	21397.0
13.5	-11.5	21536.0
13.0	-11.5	21900.0
12.5	-11.5	21380.0
12.0	-11.5	21491.0
11.5	-11.5	21553.0
11.0	-11.5	21564.0
10.5	-11.5	21923.0
10.0	-11.5	21464.0
9.5	-11.5	21958.0
9.0	-11.5	22781.0
8.5	-11.5	22280.0
8.0	-11.5	22396.0
7.5	-11.5	22515.0
7.0	-11.5	22398.0
6.5	-11.5	22339.0
6.0	-11.5	21629.0
5.5	-11.5	21724.0
5.0	-11.5	22059.0
4.5	-11.5	22075.0
4.0	-11.5	21398.0
3.5	-11.5	20681.0
3.0	-11.5	20083.0
2.5	-11.5	19024.0
2.0	-11.5	17883.0
1.5	-11.5	16426.0
1.0	-11.5	15544.0
0.5	-11.5	14488.0
0.0	-11.5	13544.0
-0.5	-11.5	13194.0
-1.0	-11.5	12988.0
-1.5	-11.5	12668.0
-2.0	-11.5	12432.0
-2.5	-11.5	11473.0
-3.0	-11.5	10894.0
-3.5	-11.5	9918.0
-4.0	-11.5	9205.0
-4.5	-11.5	8735.0
-5.0	-11.5	8149.0
-5.5	-11.5	7698.0
-6.0	-11.5	7430.0
-6.5	-11.5	6718.0
-7.0	-11.5	6211.0
-7.5	-11.5	5688.0
-8.0	-11.5	5632.0
-8.5	-11.5	5403.0
-9.0	-11.5	5169.0
-9.5	-11.5	4987.0
-10.0	-11.5	4911.0
-10.5	-11.5	4584.0
-11.0	-11.5	4470.0
-11.5	-11.5	4479.0
-12.0	-11.5	4397.0
-12.5	-11.5	4391.0
-13.0	-11.5	4594.0
-13.5	-11.5	4740.0
-14.0	-11.5	4664.0
-14.5	-11.5	4826.0
-15.0	-11.5	4788.0
-15.0	-11.0	4847.0
-14.5	-11.0	4640.0
-14.0	-11.0	4859.0
-13.5	-11.0	4909.0
-13.0	-11.0	4537.0
-12.5	-11.0	4354.0
-12.0	-11.0	4525.0
-11.5	-11.0	4566.0
-11.0	-11.0	4462.0
-10.5	-11.0	4710.0
-10.0	-11.0	5011.0
-9.5	-11.0	4761.0
-9.0	-11.0	5223.0
-8.5	-11.0	5341.0
-8.0	-11.0	5493.0
-7.5	-11.0	5859.0
-7.0	-11.0	6293.0
-6.5	-11.0	6905.0
-6.0	-11.0	7194.0
-5.5	-11.0	7866.0
-5.0	-11.0	8389.0
-4.5	-11.0	9116.0
-4.0	-11.0	9554.0
-3.5	-11.0	10142.0
-3.0	-11.0	10797.0
-2.5	-11.0	11953.0
-2.0	-11.0	12760.0
-1.5	-11.0	13318.0
-1.0	-11.0	14201.0
-0.5	-11.0	14546.0
0.0	-11.0	14922.0
0.5	-11.0	15860.0
1.0	-11.0	16649.0
1.5	-11.0	18444.0
2.0	-11.0	19595.0
2.5	-11.0	20799.0
3.0	-11.0	22594.0
3.5	-11.0	23188.0
4.0	-11.0	23624.0
4.5	-11.0	23969.0
5.0	-11.0	24438.0
5.5	-11.0	24754.0
6.0	-11.0	24722.0
6.5	-11.0	25116.0
7.0	-11.0	25159.0
7.5	-11.0	25133.0
8.0	-11.0	26022.0
8.5	-11.0	25936.0
9.0	-11.0	25790.0
9.5	-11.0	26069.0
10.0	-11.0	25689.0
10.5	-11.0	25353.0
11.0	-11.0	25322.0
11.5	-11.0	25342.0
12.0	-11.0	25488.0
12.5	-11.0	24454.0
13.0	-11.0	23919.0
13.5	-11.0	24478.0
14.0	-11.0	23648.0
14.5	-11.0	23242.0
15.0	-11.0	23339.0
15.0	-10.5	25904.0
14.5	-10.5	26015.0
14.0	-10.5	26971.0
13.5	-10.5	26386.0
13.0	-10.5	26639.0
12.5	-10.5	27703.0
12.0	-10.5	27792.0
11.5	-10.5	28045.0
11.0	-10.5	28089.0
10.5	-10.5	28808.0
10.0	-10.5	28263.0
9.5	-10.5	27887.0
9.0	-10.5	28056.0
8.5	-10.5	28876.0
8.0	-10.5	28544.0
7.5	-10.5	28615.0
7.0	-10.5	28203.0
6.5	-10.5	28181.0
6.0	-10.5	27900.0
5.5	-10.5	28172.0
5.0	-10.5	27068.0
4.5	-10.5	25867.0
4.0	-10.5	24994.0
3.5	-10.5	24271.0
3.0	-10.5	24026.0
2.5	-10.5	22222.0
2.0	-10.5	20301.0
1.5	-10.5	19709.0
1.0	-10.5	18621.0
0.5	-10.5	17513.0
0.0	-10.5	17009.0
-0.5	-10.5	15254.0
-1.0	-10.5	14460.0
-1.5	-10.5	13959.0
-2.0	-10.5	13314.0
-2.5	-10.5	12628.0
-3.0	-10.5	11545.0
-3.5	-10.5	10353.0
-4.0	-10.5	10330.0
-4.5	-10.5	9461.0
-5.0	-10.5	8500.0
-5.5	-10.5	8116.0
-6.0	-10.5	7549.0
-6.5	-10.5	7012.0
-7.0	-10.5	6389.0
-7.5	-10.5	5962.0
-8.0	-10.5	5559.0
-8.5	-10.5	5154.0
-9.0	-10.5	5350.0
-9.5	-10.5	5109.0
-10.0	-10.5	5001.0
-10.5	-10.5	4695.0
-11.0	-10.5	4738.0
-11.5	-10.5	4422.0
-12.0	-10.5	4543.0
-12.5	-10.5	4631.0
-13.0	-10.5	4465.0
-13.5	-10.5	4649.0
-14.0	-10.5	4500.0
-14.5	-10.5	4702.0
-15.0	-10.5	4762.0
-15.0	-10.0	4610.0
-14.5	-10.0	4548.0
-14.0	-10.0	4799.0
-13.5	-10.0	4606.0
-13.0	-10.0	4748.0
-12.5	-10.0	4918.0
-12.0	-10.0	4781.0
-11.5	-10.0	4754.0
-11.0	-10.0	4881.0
-10.5	-10.0	4793.0
-10.0	-10.0	4964.0
-9.5	-10.0	5212.0
-9.0	-10.0	5432.0
-8.5	-10.0	5241.0
-8.0	-10.0	5549.0
-7.5	-10.0	5761.0
-7.0	-10.0	6327.0
-6.5	-10.0	6831.0
-6.0	-10.0	7590.0
-5.5	-10.0	8521.0
-5.0	-10.0	9134.0
-4.5	-10.0	9728.0
-4.0	-10.0	10572.0
-3.5	-10.0	11247.0
-3.0	-10.0	12237.0
-2.5	-10.0	13398.0
-2.0	-10.0	13943.0
-1.5	-10.0	15286.0
-1.0	-10.0	15954.0
-0.5	-10.0	16909.0
0.0	-10.0	17444.0
0.5	-10.0	18851.0
1.0	-10.0	19390.0
1.5	-10.0	20304.0
2.0	-10.0	22128.0
2.5	-10.0	23450.0
3.0	-10.0	24121.0
3.5	-10.0	25499.0
4.0	-10.0	27278.0
4.5	-10.0	28755.0
5.0	-10.0	29078.0
5.5	-10.0	29892.0
6.0	-10.0	30746.0
6.5	-10.0	31488.0
7.0	-10.0	31393.0
7.5	-10.0	31155.0
8.0	-10.0	30666.0
8.5	-10.0	31582.0
9.0	-10.0	31748.0
9.5	-10.0	32149.0
10.0	-10.0	32560.0
10.5	-10.0	32493.0
11.0	-10.0	31081.0
11.5	-10.0	31277.0
12.0	-10.0	30476.0
12.5	-10.0	29775.0
13.0	-10.0	29749.0
13.5	-10.0	29372.0
14.0	-10.0	29052.0
14.5	-10.0	28867.0
15.0	-10.0	28446.0
15.0	-9.5	31854.0
14.5	-9.5	32900.0
14.0	-9.5	33582.0
13.5	-9.5	33955.0
13.0	-9.5	34153.0
12.5	-9.5	34807.0
12.0	-9.5	34955.0
11.5	-9.5	34897.0
11.0	-9.5	35418.0
10.5	-9.5	35590.0
10.0	-9.5	35481.0
9.5	-9.5	34644.0
9.0	-9.5	35091.0
8.5	-9.5	34959.0
8.0	-9.5	35446.0
7.5	-9.5	36257.0
7.0	-9.5	35566.0
6.5	-9.5	34939.0
6.0	-9.5	33939.0
5.5	-9.5	32934.0
5.0	-9.5	31568.0
4.5	-9.5	29887.0
4.0	-9.5	29436.0
3.5	-9.5	28220.0
3.0	-9.5	26980.0
2.5	-9.5	25289.0
2.0	-9.5	24172.0
1.5	-9.5	22295.0
1.0	-9.5	21288.0
0.5	-9.5	20174.0
0.0	-9.5	18909.0
-0.5	-9.5	17454.0
-1.0	-9.5	17191.0
-1.5	-9.5	16073.0
-2.0	-9.5	14918.0
-2.5	-9.5	13864.0
-3.0	-9.5	13150.0
-3.5	-9.5	12376.0
-4.0	-9.5	11134.0
-4.5	-9.5	10109.0
-5.0	-9.5	9710.0
-5.5	-9.5	8627.0
-6.0	-9.5	7701.0
-6.5	-9.5	7146.0
-7.0	-9.5	6480.0
-7.5	-9.5	5899.0
-8.0	-9.5	5647.0
-8.5	-9.5	5283.0
-9.0	-9.5	5153.0
-9.5	-9.5	4902.0
-10.0	-9.5	5023.0
-10.5	-9.5	4717.0
-11.0	-9.5	4676.0
-11.5	-9.5	4682.0
-12.0	-9.5	4857.0
-12.5	-9.5	4641.0
-13.0	-9.5	4557.0
-13.5	-9.5	4484.0
-14.0	-9.5	4552.0
-14.5	-9.5	4545.0
-15.0	-9.5	4511.0
