# Integration time (s): 0.1
# X	Y	Counts
-1.0	-1.0	379.0
-0.5	-1.0	343.0
0.0	-1.0	343.0
0.5	-1.0	360.0
1.0	-1.0	371.0
1.0	-0.5	348.0
0.5	-0.5	328.0
0.0	-0.5	359.0
-0.5	-0.5	340.0
-1.0	-0.5	375.0
-1.0	0.0	347.0
-0.5	0.0	346.0
0.0	0.0	338.0
0.5	0.0	360.0
1.0	0.0	359.0
1.0	0.5	359.0
0.5	0.5	341.0
0.0	0.5	351.0
-0.5	0.5	383.0
-1.0	0.5	365.0
-1.0	1.0	385.0
-0.5	1.0	379.0
0.0	1.0	354.0
0.5	1.0	359.0
1.0	1.0	404.0
