# Integration time (s): 0.1
# X	Y	Counts
-15.0	-15.0	409.0
-14.5	-15.0	392.0
-14.0	-15.0	402.0
-13.5	-15.0	418.0
-13.0	-15.0	379.0
-12.5	-15.0	404.0
-12.0	-15.0	446.0
-11.5	-15.0	412.0
-11.0	-15.0	417.0
-10.5	-15.0	370.0
-10.0	-15.0	361.0
-9.5	-15.0	415.0
-9.0	-15.0	381.0
-8.5	-15.0	421.0
-8.0	-15.0	422.0
-7.5	-15.0	382.0
-7.0	-15.0	402.0
-6.5	-15.0	351.0
-6.0	-15.0	411.0
-5.5	-15.0	415.0
-5.0	-15.0	396.0
-4.5	-15.0	426.0
-4.0	-15.0	411.0
-3.5	-15.0	402.0
-3.0	-15.0	400.0
-2.5	-15.0	408.0
-2.0	-15.0	406.0
-1.5	-15.0	422.0
-1.0	-15.0	384.0
-0.5	-15.0	426.0
0.0	-15.0	429.0
0.5	-15.0	396.0
1.0	-15.0	377.0
1.5	-15.0	379.0
2.0	-15.0	394.0
2.5	-15.0	421.0
3.0	-15.0	387.0
3.5	-15.0	419.0
4.0	-15.0	419.0
4.5	-15.0	378.0
5.0	-15.0	408.0
5.5	-15.0	429.0
6.0	-15.0	425.0
6.5	-15.0	418.0
7.0	-15.0	414.0
7.5	-15.0	396.0
8.0	-15.0	417.0
8.5	-15.0	404.0
9.0	-15.0	396.0
9.5	-15.0	393.0
10.0	-15.0	413.0
10.5	-15.0	404.0
11.0	-15.0	388.0
11.5	-15.0	415.0
12.0	-15.0	417.0
12.5	-15.0	446.0
13.0	-15.0	416.0
13.5	-15.0	409.0
14.0	-15.0	419.0
14.5	-15.0	399.0
15.0	-15.0	423.0
15.0	-14.5	407.0
14.5	-14.5	394.0
14.0	-14.5	401.0
13.5	-14.5	443.0
13.0	-14.5	410.0
12.5	-14.5	405.0
12.0	-14.5	421.0
11.5	-14.5	414.0
11.0	-14.5	404.0
10.5	-14.5	393.0
10.0	-14.5	372.0
9.5	-14.5	416.0
9.0	-14.5	379.0
8.5	-14.5	389.0
8.0	-14.5	413.0
7.5	-14.5	384.0
7.0	-14.5	432.0
6.5	-14.5	432.0
6.0	-14.5	404.0
5.5	-14.5	400.0
5.0	-14.5	363.0
4.5	-14.5	393.0
4.0	-14.5	416.0
3.5	-14.5	421.0
3.0	-14.5	397.0
2.5	-14.5	394.0
2.0	-14.5	424.0
1.5	-14.5	402.0
1.0	-14.5	421.0
0.5	-14.5	387.0
0.0	-14.5	430.0
-0.5	-14.5	394.0
-1.0	-14.5	422.0
-1.5	-14.5	412.0
-2.0	-14.5	436.0
-2.5	-14.5	401.0
-3.0	-14.5	378.0
-3.5	-14.5	456.0
-4.0	-14.5	414.0
-4.5	-14.5	420.0
-5.0	-14.5	405.0
-5.5	-14.5	419.0
-6.0	-14.5	384.0
-6.5	-14.5	391.0
-7.0	-14.5	395.0
-7.5	-14.5	410.0
-8.0	-14.5	407.0
-8.5	-14.5	385.0
-9.0	-14.5	382.0
-9.5	-14.5	392.0
-10.0	-14.5	398.0
-10.5	-14.5	431.0
-11.0	-14.5	416.0
-11.5	-14.5	410.0
-12.0	-14.5	404.0
-12.5	-14.5	423.0
-13.0	-14.5	431.0
-13.5	-14.5	436.0
-14.0	-14.5	381.0
-14.5	-14.5	394.0
-15.0	-14.5	391.0
-15.0	-14.0	380.0
-14.5	-14.0	398.0
-14.0	-14.0	406.0
-13.5	-14.0	418.0
-13.0	-14.0	410.0
-12.5	-14.0	424.0
-12.0	-14.0	400.0
-11.5	-14.0	381.0
-11.0	-14.0	401.0
-10.5	-14.0	385.0
-10.0	-14.0	421.0
-9.5	-14.0	394.0
-9.0	-14.0	437.0
-8.5	-14.0	395.0
-8.0	-14.0	423.0
-7.5	-14.0	388.0
-7.0	-14.0	386.0
-6.5	-14.0	376.0
-6.0	-14.0	386.0
-5.5	-14.0	428.0
-5.0	-14.0	428.0
-4.5	-14.0	417.0
-4.0	-14.0	442.0
-3.5	-14.0	407.0
-3.0	-14.0	426.0
