# Integration time (s): 0.1
# X	Y	Counts
4.0	-19.0	2267.0
6.0	-19.0	2405.0
8.0	-19.0	2256.0
10.0	-19.0	2332.0
12.0	-19.0	2208.0
14.0	-19.0	2221.0
16.0	-19.0	2108.0
18.0	-19.0	2100.0
20.0	-19.0	1930.0
22.0	-19.0	1923.0
24.0	-19.0	1718.0
26.0	-19.0	1842.0
28.0	-19.0	1827.0
30.0	-19.0	1717.0
32.0	-19.0	1692.0
34.0	-19.0	1835.0
36.0	-19.0	1758.0
38.0	-19.0	1608.0
40.0	-19.0	1594.0
42.0	-19.0	1427.0
44.0	-19.0	1329.0
46.0	-19.0	1350.0
48.0	-19.0	1411.0
50.0	-19.0	1597.0
52.0	-19.0	1674.0
54.0	-19.0	1649.0
54.0	-17.0	1640.0
52.0	-17.0	1736.0
50.0	-17.0	1509.0
48.0	-17.0	1390.0
46.0	-17.0	1316.0
44.0	-17.0	1244.0
42.0	-17.0	1325.0
40.0	-17.0	1594.0
38.0	-17.0	1625.0
36.0	-17.0	1742.0
34.0	-17.0	1799.0
32.0	-17.0	1820.0
30.0	-17.0	1802.0
28.0	-17.0	1804.0
26.0	-17.0	1841.0
24.0	-17.0	2023.0
22.0	-17.0	2178.0
20.0	-17.0	2139.0
18.0	-17.0	2286.0
16.0	-17.0	2365.0
14.0	-17.0	2633.0
12.0	-17.0	2902.0
10.0	-17.0	2761.0
8.0	-17.0	2733.0
6.0	-17.0	2751.0
4.0	-17.0	2658.0
4.0	-15.0	3704.0
6.0	-15.0	3795.0
8.0	-15.0	3569.0
10.0	-15.0	3543.0
12.0	-15.0	3592.0
14.0	-15.0	3366.0
16.0	-15.0	2962.0
18.0	-15.0	2833.0
20.0	-15.0	2880.0
22.0	-15.0	2561.0
24.0	-15.0	2340.0
26.0	-15.0	2137.0
28.0	-15.0	2108.0
30.0	-15.0	2126.0
32.0	-15.0	2014.0
34.0	-15.0	1850.0
36.0	-15.0	1849.0
38.0	-15.0	1811.0
40.0	-15.0	1571.0
42.0	-15.0	1424.0
44.0	-15.0	1431.0
46.0	-15.0	1459.0
48.0	-15.0	1562.0
50.0	-15.0	1449.0
52.0	-15.0	1759.0
54.0	-15.0	1693.0
54.0	-13.0	1794.0
52.0	-13.0	1665.0
50.0	-13.0	1489.0
48.0	-13.0	1426.0
46.0	-13.0	1459.0
44.0	-13.0	1425.0
42.0	-13.0	1496.0
40.0	-13.0	1606.0
38.0	-13.0	1907.0
36.0	-13.0	2021.0
34.0	-13.0	2031.0
32.0	-13.0	2270.0
30.0	-13.0	2549.0
28.0	-13.0	2756.0
26.0	-13.0	2950.0
24.0	-13.0	3159.0
22.0	-13.0	3617.0
20.0	-13.0	3974.0
18.0	-13.0	4374.0
16.0	-13.0	4647.0
14.0	-13.0	5020.0
12.0	-13.0	4953.0
10.0	-13.0	5379.0
8.0	-13.0	5062.0
6.0	-13.0	5271.0
4.0	-13.0	5084.0
4.0	-11.0	7947.0
6.0	-11.0	8301.0
8.0	-11.0	8516.0
10.0	-11.0	8482.0
12.0	-11.0	8550.0
14.0	-11.0	8069.0
16.0	-11.0	7586.0
18.0	-11.0	7316.0
20.0	-11.0	6537.0
22.0	-11.0	6147.0
24.0	-11.0	5753.0
26.0	-11.0	4786.0
28.0	-11.0	4191.0
30.0	-11.0	3592.0
32.0	-11.0	3175.0
34.0	-11.0	2795.0
36.0	-11.0	2593.0
38.0	-11.0	2272.0
40.0	-11.0	1782.0
42.0	-11.0	1666.0
44.0	-11.0	1486.0
46.0	-11.0	1464.0
48.0	-11.0	1459.0
50.0	-11.0	1491.0
52.0	-11.0	1435.0
54.0	-11.0	1523.0
54.0	-9.0	1523.0
52.0	-9.0	1543.0
50.0	-9.0	1597.0
48.0	-9.0	1627.0
46.0	-9.0	1732.0
44.0	-9.0	2003.0
42.0	-9.0	2234.0
40.0	-9.0	2752.0
38.0	-9.0	3493.0
36.0	-9.0	3891.0
34.0	-9.0	4535.0
32.0	-9.0	5497.0
30.0	-9.0	6346.0
28.0	-9.0	7161.0
26.0	-9.0	7943.0
24.0	-9.0	9321.0
22.0	-9.0	9936.0
20.0	-9.0	10265.0
18.0	-9.0	11197.0
16.0	-9.0	11884.0
14.0	-9.0	13796.0
12.0	-9.0	14039.0
10.0	-9.0	13730.0
8.0	-9.0	14421.0
6.0	-9.0	13456.0
4.0	-9.0	10849.0
4.0	-7.0	16617.0
6.0	-7.0	20409.0
8.0	-7.0	28690.0
10.0	-7.0	23432.0
12.0	-7.0	22072.0
14.0	-7.0	21562.0
16.0	-7.0	20645.0
18.0	-7.0	19407.0
20.0	-7.0	17592.0
22.0	-7.0	16870.0
24.0	-7.0	15794.0
26.0	-7.0	13849.0
28.0	-7.0	12470.0
30.0	-7.0	11293.0
32.0	-7.0	9745.0
34.0	-7.0	8340.0
36.0	-7.0	7185.0
38.0	-7.0	5677.0
40.0	-7.0	4676.0
42.0	-7.0	3632.0
44.0	-7.0	3081.0
